time_s,phase,cube_x_m,cube_y_m,cube_z_m,gripper_x_m,gripper_y_m,gripper_z_m,relative_x_m,relative_y_m,relative_z_m,cube_vz_mps,cube_speed_mps,cube_angular_speed_radps,penetration_m,table_normal_N,palm_normal_N,left_normal_N,left_vertical_N,left_side_normal_min,left_tip_above_cube_bottom_m,left_normal_vertical_N,left_q_m,left_actuator_N,right_normal_N,right_vertical_N,right_side_normal_min,right_tip_above_cube_bottom_m,right_normal_vertical_N,right_q_m,right_actuator_N,left_effective,right_effective
1.32049999999991,close,6.622126583166128e-13,6.173065305974314e-10,0.029999869609522223,-1.9509308464357906e-11,-1.710150875442445e-11,0.09996826436539469,4.3976049259171694e-13,7.245757660501081e-10,-0.06996839475587247,-1.273554401729398e-09,1.7421899192838463e-09,1.6712281922447335e-07,1.2226202501532936e-06,0.7847969544140617,0.0,0.42409576069843136,1.9445702328157404e-05,1.0,0.007968394722204022,3.5254302870979936e-10,0.015001221843738461,0.42831275403969293,0.4240955508540309,-1.6371133898459096e-05,1.0,0.007968394825296238,3.525428542699975e-10,0.015001222910699113,0.4283108996869789,1,1
1.32099999999991,close,1.2711868452056482e-13,6.178444479227301e-10,0.029999869608976017,-2.067509966237298e-11,-1.5898910589032337e-11,0.09996826436467837,4.2483262833887437e-13,7.20227107032835e-10,-0.06996839475570235,-1.0924137582723085e-09,1.8697834788713384e-09,1.4597934495057305e-07,1.083323763313982e-06,0.7847969391832204,0.0,0.4331757278656134,1.956010174923244e-05,1.0,0.00796839472639245,3.9105985178710044e-10,0.015001082551150482,0.4367532566720147,0.4331753749834544,-1.647401192566721e-05,1.0,0.007968394825273,3.910595332142074e-10,0.01500108367179221,0.4367515012614014,1,1
1.32149999999991,close,-3.8623088659947544e-13,6.18669134242723e-10,0.02999986960850879,-2.177215018271972e-11,-1.47437502358492e-11,0.09996826436404044,4.0979401375004066e-13,7.167633994127918e-10,-0.06996839475553165,-9.344571611645974e-10,2.1558644252973547e-09,1.279351677873698e-07,9.663761266541407e-07,0.784796921999513,0.0,0.44218964419179113,1.9672883698213327e-05,1.0,0.007968394729948064,4.2675296593166285e-10,0.01500096560655633,0.44522006594956665,0.442189166456459,-1.6572925175118563e-05,1.0,0.007968394825246517,4.267525048738959e-10,0.015000966773300494,0.4452183949152726,1,1
1.32199999999991,close,-8.789097427100608e-13,6.19741550978758e-10,0.029999869608110182,-2.2803170821360107e-11,-1.3626160266478188e-11,0.09996826436347049,3.9465045414110646e-13,7.140552329856967e-10,-0.0699683947553603,-7.972193636495311e-10,2.4913448492176212e-09,1.1254817424794207e-07,8.683908756138166e-07,0.7847969036940203,0.0,0.4511430129583071,1.9783572623612634e-05,1.0,0.007968394732966375,4.599585747845553e-10,0.015000867623617348,0.45370666000203386,0.4511424267512595,-1.6668246320139667e-05,1.0,0.00796839482522033,4.599579771227265e-10,0.015000868830005403,0.45370506058933735,1,1
1.3224999999999099,close,-1.3520994891022337e-12,6.210283324767802e-10,0.029999869607771013,-2.3771324537044374e-11,-1.2539200414291532e-11,0.09996826436295932,3.7940741000468984e-13,7.119945495540097e-10,-0.0699683947551883,-6.783422659005938e-10,2.8247139445754458e-09,9.94387077074915e-08,7.864809019031383e-07,0.7847968848272868,0.0,0.4600410801660808,1.989196201783753e-05,1.0,0.007968394735527778,4.909755044405604e-10,0.01500078571532999,0.46220733693466975,0.4600403999991067,-1.6760354963245648e-05,1.0,0.007968394825197376,4.90974778537293e-10,0.015000786955871405,0.4622057980478047,1,1
1.3229999999999098,close,-1.8070455338929064e-12,6.225009597544966e-10,0.029999869607483198,-2.4680070318098493e-11,-1.1478232085104811e-11,0.09996826436249882,3.6406997859101093e-13,7.104909960613821e-10,-0.06996839475501562,-5.75627561103425e-10,3.1358850584936337e-09,8.828290415658428e-08,7.181895945290531e-07,0.7847968657710984,0.0,0.46888866684421815,1.9998028312261912e-05,1.0,0.007968394737700068,5.200685554691831e-10,0.0150007174251706,0.47071715229619215,0.4688879054234026,-1.684962913692263e-05,1.0,0.007968394825180053,5.20067710938164e-10,0.015000718695207966,0.4707156643310988,1,1
1.3234999999999097,close,-2.2450221754355483e-12,6.241350397137866e-10,0.029999869607239667,-2.5533038475913484e-11,-1.0440385649244142e-11,0.09996826436208192,3.4864287850043207e-13,7.094688660114197e-10,-0.06996839475484226,-4.870632781127809e-10,3.4183905634737775e-09,7.880509968655882e-08,6.614297355441523e-07,0.7847968467600681,0.0,0.4776900994543566,2.0101868319739166e-05,1.0,0.007968394739540481,5.474719892810511e-10,0.015000660665994228,0.4792318438955103,0.477689267812563,-1.6936431653212924e-05,1.0,0.00796839482517022,5.474710361514224e-10,0.015000661961584796,0.47923039857179717,1,1
1.3239999999999097,close,-2.667305480287268e-12,6.259096865270233e-10,0.02999986960703425,-2.6333932379684764e-11,-9.424116654340617e-12,0.09996826436170243,3.3313043904029776e-13,7.088645603648457e-10,-0.06996839475466818,-4.1083361178352813e-10,3.6714523368444597e-09,7.077041979196683e-08,6.14429955704761e-07,0.7847968279387262,0.0,0.4864491981163253,2.0203650099704825e-05,1.0,0.007968394741097451,5.733928988226732e-10,0.015000613666492826,0.48774775368527656,0.4864483057748547,-1.702110610797093e-05,1.0,0.007968394825169273,5.733918469918458e-10,0.01500061498430524,0.4877463438858136,1,1
1.3244999999999096,close,-3.0751525054716427e-12,6.278069962308252e-10,0.029999869606861594,-2.7086452002881226e-11,-8.428842868026798e-12,0.09996826436135499,3.1753659840732945e-13,7.086244941247799e-10,-0.0699683947544934,-3.453165519505968e-10,3.896631462355935e-09,6.397799680601063e-08,5.756882363199192e-07,0.7847968093869044,0.0,0.49516929734395293,2.0303580944458147e-05,1.0,0.007968394742412094,5.980143273023837e-10,0.015000574924699184,0.4962617522274897,0.4951683524829709,-1.7103969241308302e-05,1.0,0.007968394825178172,5.98013186196892e-10,0.015000576261923955,0.4962603718499903,1,1
1.3249999999999096,close,-3.4697856251545368e-12,6.298116023546182e-10,0.029999869606717057,-2.7794235270607165e-11,-7.454652602645827e-12,0.09996826436103494,3.0186491043095527e-13,7.087033757147985e-10,-0.06996839475431788,-2.890751792804674e-10,4.096375044117915e-09,5.825509537627508e-08,5.439317952860209e-07,0.7847967911414833,0.0,0.503853283589387,2.040188439737808e-05,1.0,0.007968394743519333,6.214980890257807e-10,0.015000543167874645,0.5047711686429306,0.5038522932124065,-1.718530905699723e-05,1.0,0.007968394825197535,6.21496867405478e-10,0.015000544522146886,0.5047698124655824,1,1
1.3254999999999095,close,-3.852381149893157e-12,6.319103010363534e-10,0.029999869606596636,-2.8460814219848786e-11,-6.5020741551704624e-12,0.09996826436073826,2.861185571471237e-13,7.090627951755096e-10,-0.06996839475414163,-2.4084495876865396e-10,4.273367321355844e-09,5.3452184239342705e-08,5.180826490566488e-07,0.7847967732094112,0.0,0.5125036400351666,2.0498786978456776e-05,1.0,0.007968394744448926,6.439872801455907e-10,0.01500051731807251,0.5132737273497021,0.512502610123715,-1.7265384267196234e-05,1.0,0.007968394825227685,6.439859860086858e-10,0.015000518687405508,0.5132723909112062,1,1
1.3259999999999095,close,-4.224061260941674e-12,6.340917354644892e-10,0.029999869606496875,-2.9089582955966276e-11,-5.5718968770020795e-12,0.09996826436046151,2.7030036768025163e-13,7.096700682715867e-10,-0.06996839475396463,-1.9951911810246968e-10,4.430238927564666e-09,4.943893445698445e-08,4.972281552470292e-07,0.7847967555830936,0.0,0.5211224929756826,2.0594503709898153e-05,1.0,0.007968394745226263,6.656084844137518e-10,0.015000496462681694,0.5217674919449937,0.5211214286274919,-1.7344425043952514e-05,1.0,0.007968394825268753,6.656071249652618e-10,0.01500049784540992,0.5217661714387614,1,1
1.3264999999999094,close,-4.585888738578367e-12,6.363461286368143e-10,0.02999986960641481,-2.9683775376746644e-11,-4.6650349869112005e-12,0.0999682643602017,2.544128404610287e-13,7.104972852641254e-10,-0.0699683947537869,-1.6413304763975233e-10,4.569438745986666e-09,4.610118839893227e-08,4.805958843439966e-07,0.784796738239959,0.0,0.5297116565792233,2.0689237859762934e-05,1.0,0.007968394745873027,6.864737205542272e-10,0.015000479829299427,0.5302508160419528,0.5297105621324096,-1.742263244249765e-05,1.0,0.007968394825320663,6.86472302218484e-10,0.015000481224029794,0.5302495082234202,1,1
1.3269999999999094,close,-4.938863881648727e-12,6.38665057592801e-10,0.029999869606347884,-3.0246450677861896e-11,-3.7824264133780934e-12,0.09996826435995629,2.38458167422439e-13,7.115205298570656e-10,-0.0699683947536084,-1.3384936999085107e-10,4.693187346782826e-09,4.3338657178119734e-08,4.6753222913958885e-07,0.784796721154424,0.0,0.5382726743536945,2.078317418536966e-05,1.0,0.007968394746407814,7.066821445991395e-10,0.015000466764341382,0.5387223005835651,0.5382715534952244,-1.7500183601900456e-05,1.0,0.007968394825383172,7.066806730574744e-10,0.015000468169911614,0.5387210026895666,1,1
1.3274999999999093,close,-5.283923152247689e-12,6.410412620782891e-10,0.029999869606293913,-3.0780485064322067e-11,-2.9249598793476888e-12,0.09996826435972307,2.2243826129996903e-13,7.12719236127019e-10,-0.06996839475342916,-1.0794299849838318e-10,4.803468155327521e-09,4.106326106968488e-08,4.5748422440699373e-07,0.7847967042958951,0.0,0.5468068565628876,2.0876479511674956e-05,1.0,0.007968394746846501,7.263215391087932e-10,0.015000456714862071,0.5471807570221454,0.5468057124239788,-1.757723062119776e-05,1.0,0.007968394825455975,7.26320019353283e-10,0.015000458130305212,0.5471794667010723,1,1
1.3279999999999093,close,-5.621939122008257e-12,6.434684815297051e-10,0.02999986960625102,-3.1288568262991397e-11,-2.0934246278832326e-12,0.09996826435950018,2.0635478000126114e-13,7.140756567881914e-10,-0.06996839475324916,-8.578801162552552e-11,4.902035885988559e-09,3.919794236296011e-08,4.499841140223199e-07,0.7847966876353885,0.0,0.5553153134028439,2.0969301241763632e-05,1.0,0.007968394747202755,7.454696246136303e-10,0.015000449213122357,0.5556251757117234,0.5553141486399449,-1.765390575238351e-05,1.0,0.007968394825538662,7.454680610058204e-10,0.015000450637636562,0.5556238909633411,1,1
1.3284999999999092,close,-5.953721565519394e-12,6.459413161595091e-10,0.0299998696062176,-3.177320403827481e-11,-1.2884777805556618e-12,0.09996826435928599,1.9020915203456294e-13,7.155744229155233e-10,-0.06996839475306839,-6.684494922905516e-11,4.990433952268813e-09,3.767572540758056e-08,4.446378886578809e-07,0.7847966711432326,0.0,0.5637989840534122,2.1061769946136562e-05,1.0,0.007968394747488224,7.641952107263158e-10,0.015000443863501073,0.5640546988736528,0.5637978009190528,-1.773032193703861e-05,1.0,0.007968394825630786,7.641936070596959e-10,0.015000445296423907,0.5640534179972967,1,1
1.3289999999999091,close,-6.280019227369566e-12,6.48455108284586e-10,0.029999869606192275,-3.223671344819105e-11,-5.106254726383525e-13,0.09996826435907913,1.740026009557193e-13,7.172021787444031e-10,-0.06996839475288685,-5.06496131845885e-11,5.0700147368844995e-09,3.643889923747655e-08,4.411122942382854e-07,0.7847966547920256,0.0,0.5722586618964143,2.11539991136183e-05,1.0,0.007968394747712975,7.825592091740874e-10,0.015000440331402512,0.5724685975366466,0.5722574622998585,-1.780657574950718e-05,1.0,0.007968394825731844,7.825575687352534e-10,0.015000441772189132,0.572467319086778,1,1
1.329499999999909,close,-6.601522100239819e-12,6.510058404911904e-10,0.029999869606173873,-3.2681240168957484e-11,2.3978551373619837e-13,0.09996826435887841,1.5773616609802516e-13,7.189472772727535e-10,-0.06996839475270454,-3.680334946566888e-11,5.141959746519164e-09,3.543822800911001e-08,4.391206919868072e-07,0.7847966385568532,0.0,0.5806950162641684,2.1246087194381052e-05,1.0,0.007968394747885615,8.006155304127762e-10,0.015000438333860574,0.5808662519075511,0.5806938018231186,-1.7882749774675027e-05,1.0,0.007968394825841347,8.006138560392444e-10,0.0150004397820652,0.5808649746557535,1,1
1.329999999999909,close,-6.9188642865578376e-12,6.535900483057358e-10,0.02999986960616139,-3.3108757721661294e-11,9.625683222551852e-13,0.09996826435868285,1.4141072473092057e-13,7.207995264893142e-10,-0.06996839475252145,-2.4964067133386724e-11,5.207299451015595e-09,3.463212127751951e-08,4.384238839293852e-07,0.7847966224145542,0.0,0.5891086111067172,2.1338119363731076e-05,1.0,0.007968394748013547,8.184118746188364e-10,0.015000437631583366,0.5892471346886445,0.5891073831906786,-1.7958913884456913e-05,1.0,0.007968394825958784,8.184101687516193e-10,0.015000439086843575,0.5892458575911306,1,1
1.330499999999909,close,-7.232626952916336e-12,6.562047450361003e-10,0.029999869606153973,-3.3521077524396616e-11,1.6576910031278263e-12,0.09996826435849156,1.2502700984236837e-13,7.227499767064814e-10,-0.06996839475233758,-1.4838783188769187e-11,5.266931193760231e-09,3.39857806627836e-08,4.388195981002491e-07,0.7847966063423335,0.0,0.597499920955056,2.1430169696089994e-05,1.0,0.007968394748103104,8.359904330123216e-10,0.015000438022219568,0.5976107969165181,0.5974986807238274,-1.803512612814914e-05,1.0,0.007968394826083646,8.359886977460806e-10,0.015000439484242992,0.5976095190863493,1,1
1.330999999999909,close,-7.543341482705295e-12,6.588473569500627e-10,0.029999869606150885,-3.391985772252733e-11,2.3252674299492542e-12,0.0999682643583038,1.085856284708326e-13,7.247907421630456e-10,-0.06996839475215291,-6.176821068975544e-12,5.32163538214246e-09,3.347033910011592e-08,4.4013679262762275e-07,0.7847965903233503,0.0,0.6058693445379937,2.152230024460674e-05,1.0,0.00796839474815975,8.53388511668626e-10,0.01500043933466037,0.6059568559519075,0.6058680929727405,-1.8111437463465246e-05,1.0,0.00796839482621544,8.533867487944711e-10,0.015000440803213425,0.6059555766353721,1,1
1.3314999999999089,close,-7.851492702740997e-12,6.615156675112067e-10,0.029999869606151502,-3.430661244179272e-11,2.9655457014831324e-12,0.09996826435811897,9.208707529457812e-14,7.269148511982644e-10,-0.06996839475196746,1.236574522873181e-12,5.372090396633839e-09,3.306201390026241e-08,4.4223083683881654e-07,0.7847965743413278,0.0,0.6142172163710491,2.1614564348571767e-05,1.0,0.007968394748188164,8.706390822924395e-10,0.015000441424218608,0.6142849853013583,0.6142159543022934,-1.8187889947720613e-05,1.0,0.007968394826353701,8.706372933383791e-10,0.015000442899116968,0.6142837038577955,1,1
1.3319999999999088,close,-8.157522101774379e-12,6.642077690346717e-10,0.029999869606155295,-3.468272119018363e-11,3.578894864964926e-12,0.09996826435793651,7.553174631160809e-14,7.291161196191088e-10,-0.06996839475178122,7.584952596101925e-12,5.418885120978712e-09,3.274132800978687e-08,4.4497943466639286e-07,0.7847965583815955,0.0,0.6225438166068038,2.1707007962182587e-05,1.0,0.007968394748192362,8.877712756323778e-10,0.01500044416855067,0.622594905995788,0.6225425447361436,-1.8264519174744855e-05,1.0,0.007968394826497985,8.877694618962065e-10,0.015000445649651209,0.6225936218804815,1,1
1.3324999999999088,close,-8.461830977929947e-12,6.669220211124657e-10,0.029999869606161807,-3.504943819870202e-11,4.165791008740249e-12,0.09996826435775598,5.891995120921585e-14,7.313890439354603e-10,-0.06996839475159417,1.3024922598343093e-11,5.4625307856590605e-09,3.2492389732174954e-08,4.482791767726103e-07,0.7847965424310718,0.0,0.6308493793946088,2.179967000658288e-05,1.0,0.007968394748175803,9.04810815952846e-10,0.01500044746420711,0.6308863792909598,0.6308480983156588,-1.8341354617983683e-05,1.0,0.007968394826647844,9.048089785347113e-10,0.015000448951401105,0.6308850920404723,1,1
1.3329999999999087,close,-8.76478361077775e-12,6.696570144389089e-10,0.02999986960617065,-3.540790180014673e-11,4.726803013558892e-12,0.09996826435757697,4.225192685219199e-14,7.337287106931641e-10,-0.06996839475140632,1.7690378814145258e-11,5.503470552592638e-09,3.230227563996765e-08,4.520426242549319e-07,0.7847965264793475,0.0,0.6391340999715338,2.189258315936179e-05,1.0,0.00796839474814141,9.21780412146485e-10,0.015000451223715308,0.6391592004889564,0.6391328101858385,-1.8418421672318623e-05,1.0,0.00796839482680289,9.217785519747464e-10,0.015000452716922692,0.6391579097088016,1,1
1.3334999999999086,close,-9.066710091632317e-12,6.724115396272004e-10,0.0299998696061815,-3.57591431423343e-11,5.2625786494464954e-12,0.09996826435739915,2.5527841793265766e-14,7.36130719609655e-10,-0.06996839475121766,2.1695673521155422e-11,5.542088519082318e-09,3.216048855866877e-08,4.5619584245600376e-07,0.7847965105152837,0.0,0.6473981406713785,2.1985776199487945e-05,1.0,0.007968394748091742,9.387001031959195e-10,0.015000455373112264,0.6474131937100687,0.6473968426023178,-1.8495740709521305e-05,1.0,0.007968394826962738,9.386982210503204e-10,0.015000456872276793,0.6474118990641546,1,1
1.3339999999999086,close,-9.367909227393006e-12,6.751845602237351e-10,0.02999986960619407,-3.610409489982952e-11,5.77383126171831e-12,0.09996826435722224,8.747809674307836e-15,7.385911181744184e-10,-0.06996839475102817,2.5138087930238196e-11,5.578717461587242e-09,3.205850502859608e-08,4.6067631537139075e-07,0.7847964945316535,0.0,0.6556416360144346,2.2079272499541513e-05,1.0,0.007968394748028951,9.555875653455934e-10,0.0150004598498582,0.6556482074695076,0.6556403300188366,-1.8573330112341247e-05,1.0,0.007968394827127048,9.55585661877166e-10,0.015000461354943364,0.6556469086711978,1,1
1.3344999999999085,close,-9.668651126062625e-12,6.779751893996646e-10,0.02999986960620812,-3.644359929381296e-11,6.261327276022314e-12,0.09996826435704599,-8.08810766360441e-15,7.411063459821675e-10,-0.06996839475083787,2.810091999326303e-11,5.613645625648631e-09,3.198939950910252e-08,4.6543118209781696e-07,0.7847964785213671,0.0,0.6638646970165163,2.2173091894669045e-05,1.0,0.007968394747954896,9.72458384199749e-10,0.015000464601072232,0.6638641109357515,0.6638633833955587,-1.865120460423627e-05,1.0,0.0079683948272955,9.724564599496428e-10,0.015000466112057836,0.6638628077402142,1,1
1.3349999999999085,close,-9.969179727687286e-12,6.807826695475792e-10,0.02999986960622345,-3.677841583584508e-11,6.725874531712478e-12,0.0999682643568702,-2.4979892191806927e-14,7.43673186714208e-10,-0.06996839475064676,3.065510810427774e-11,5.647122153891156e-09,3.1947543075528524e-08,4.704157454938433e-07,0.7847964624783274,0.0,0.6720674148369843,2.22672514820087e-05,1.0,0.007968394747871192,9.893263009916543e-10,0.015000469582040475,0.6720607907657214,0.6720660938445497,-1.872937685146673e-05,1.0,0.007968394827467775,9.893243564061408e-10,0.015000471098919752,0.6720594829635438,1,1
1.3354999999999084,close,-1.0269715160110894e-11,6.836063548350027e-10,0.02999986960623988,-3.710922859371018e-11,7.168311660379361e-12,0.09996826435669467,-4.192756265369172e-14,7.462887275256713e-10,-0.0699683947504548,3.286117260202282e-11,5.679362679991527e-09,3.192834713510075e-08,4.7559221109346777e-07,0.784796446396011,0.0,0.680249863865755,2.23617665171916e-05,1.0,0.007968394747779165,1.0062034272174855e-09,0.015000474754954526,0.6802381484282183,0.6802485357144161,-1.8807857003892475e-05,1.0,0.00796839482764362,1.0062014626593135e-09,0.015000476277731711,0.6802368358399402,1,1
1.3359999999999084,close,-1.0570455878843289e-11,6.864456961210375e-10,0.029999869606257265,-3.743665288131841e-11,7.589498621590483e-12,0.09996826435651927,-5.893117295443234e-14,7.489503239401968e-10,-0.06996839475026201,3.47707770210598e-11,5.710553798089549e-09,3.1928060938933037e-08,4.809286209745119e-07,0.78479643027068,0.0,0.6884121043336433,2.2456648656835608e-05,1.0,0.007968394747679991,1.0231004343748693e-09,0.015000480087844763,0.6883960979404016,0.6884107692023456,-1.8886654207906074e-05,1.0,0.007968394827822776,1.0230984501369363e-09,0.01500048161653307,0.6883947804118122,1,1
1.3364999999999083,close,-1.0871580722859348e-11,6.893002276654983e-10,0.02999986960627548,-3.776124161489735e-11,7.990308090556263e-12,0.09996826435634387,-7.599080455677581e-14,7.516555693670661e-10,-0.06996839475006839,3.642790770373495e-11,5.740856472032954e-09,3.194361667303208e-08,4.863979520994685e-07,0.7847964140979926,0.0,0.6965541845226224,2.2551908767602658e-05,1.0,0.007968394747574676,1.0400267272377905e-09,0.01500048555367841,0.6965345639536196,0.6965528425611236,-1.8965776049671437e-05,1.0,0.007968394828005033,1.040024723551851e-09,0.01500048708829833,0.6965332413518759,1,1
1.3369999999999083,close,-1.117325075910878e-11,6.921695559072684e-10,0.029999869606294416,-3.8083491105562836e-11,8.37161794749739e-12,0.09996826435616835,-9.310656212859744e-14,7.544022693482834e-10,-0.06996839474987393,3.7869926430384454e-11,5.7704100036729554e-09,3.197249131466398e-08,4.919773539821007e-07,0.784796397873835,0.0,0.7046761426339494,2.264755605811166e-05,1.0,0.007968394747464042,1.0569905919206768e-09,0.015000491129596904,0.7046534801348638,0.7046747939670328,-1.904522848939487e-05,1.0,0.007968394828190176,1.0569885689655115e-09,0.015000492670174788,0.7046521523451421,1,1
1.3374999999999082,close,-1.1475611026477e-11,6.950533495414641e-10,0.02999986960631398,-3.8403846482069676e-11,8.734304727889283e-12,0.09996826435599261,-1.1027857382694594e-13,7.571884186360194e-10,-0.06996839474967863,3.9128778480763134e-11,5.799334520869359e-09,3.2012608035014943e-08,4.976475041832136e-07,0.7847963815965531,0.0,0.7127780083685942,2.274359759556766e-05,1.0,0.007968394747348857,1.0739993310215159e-09,0.015000496796271065,0.7127527877981326,0.7127766531003152,-1.9125017684298257e-05,1.0,0.007968394828377998,1.07399728893098e-09,0.01500049834283794,0.7127514547207898,1,1
1.3379999999999082,close,-1.1778792016133092e-11,6.979513310414292e-10,0.029999869606334096,-3.8722706478784367e-11,9.079237920672494e-12,0.09996826435581659,-1.2750698671791626e-13,7.600121817086362e-10,-0.0699683947494825,4.0231760075710175e-11,5.827733739716742e-09,3.206225090608488e-08,5.033920632267674e-07,0.784796365262707,0.0,0.7208598042639793,2.2840040388533438e-05,1.0,0.007968394747229705,1.091059381450435e-09,0.015000502537355877,0.7208324347472157,0.7208584424802549,-1.9205147869851563e-05,1.0,0.007968394828568363,1.0910573203188544e-09,0.015000504089946461,0.7208310962954165,1,1
1.338499999999908,close,-1.2082911204114638e-11,7.008632692765758e-10,0.029999869606354698,-3.904042811816797e-11,9.407275161223213e-12,0.09996826435564019,-1.447919647237603e-13,7.628718755124716e-10,-0.06996839474928548,4.120199785471791e-11,5.855697112031835e-09,3.2119998191948934e-08,5.09197213844193e-07,0.7847963488691744,0.0,0.7289215468246422,2.29368908370199e-05,1.0,0.007968394747107106,1.1081764193930181e-09,0.015000508339029491,0.7288923742972102,0.7289201785957717,-1.9285622859101748e-05,1.0,0.007968394828761095,1.108174339280313e-09,0.015000509897681376,0.7288910303948839,1,1
1.338999999999908,close,-1.2388074302735538e-11,7.037889732737337e-10,0.029999869606375726,-3.9357330757131647e-11,9.719258206139968e-12,0.09996826435546335,-1.6213368541649702e-13,7.657659547747457e-10,-0.06996839474908763,4.205927807375332e-11,5.883302012123272e-09,3.2184665737000346e-08,5.150512713561308e-07,0.7847963324151062,0.0,0.7369632474768724,2.303415312663626e-05,1.0,0.007968394746981529,1.125355450161372e-09,0.015000514189603437,0.7369325644473115,0.7369618728610243,-1.9366446434391744e-05,1.0,0.007968394828956053,1.1253533510995233e-09,0.015000515754356417,0.7369312150274006,1,1
1.339499999999908,close,-1.2694376522792506e-11,7.067282865470759e-10,0.029999869606397136,-3.9673699981311955e-11,1.0016009464280252e-11,0.09996826435528605,-1.7953233967950258e-13,7.686929986375761e-10,-0.06996839474888891,4.2820599635102215e-11,5.910614847812524e-09,3.225527086944443e-08,5.20944354158849e-07,0.7847963158979743,0.0,0.7449849133793924,2.313183217303804e-05,1.0,0.00796839474685336,1.142600893686873e-09,0.015000520079193062,0.7449529671812343,0.744983532422457,-1.944762143759152e-05,1.0,0.007968394829153118,1.1425987756807225e-09,0.015000521650088573,0.744951612184316,1,1
1.339999999999908,close,-1.3001903620340575e-11,7.09681082441991e-10,0.029999869606418886,-3.9989790989934955e-11,1.0298329386819915e-11,0.09996826435510822,-1.9698812797132983e-13,7.716516990567846e-10,-0.06996839474868934,4.350011233121343e-11,5.937693012508271e-09,3.2330990341571724e-08,5.268681052945682e-07,0.7847962993161155,0.0,0.7529865481041416,2.322993185037462e-05,1.0,0.007968394746722895,1.1599166540269618e-09,0.015000525999438867,0.7529535478760039,0.7529851608435656,-1.952915038711271e-05,1.0,0.007968394829352195,1.1599145170609703e-09,0.015000527576519535,0.7529521872489617,1,1
1.3404999999999079,close,-1.3310732854368882e-11,7.12647259972658e-10,0.02999986960644094,-4.030583167014822e-11,1.0566994177680263e-11,0.09996826435492982,-2.14501259758706e-13,7.74640850739923e-10,-0.06996839474848889,4.411005706482285e-11,5.964585840947317e-09,3.2411137318667915e-08,5.328154568348578e-07,0.7847962826679418,0.0,0.7609681522171088,2.3328455851790835e-05,1.0,0.007968394746590422,1.1773061849265184e-09,0.015000531943270912,0.7609342748018388,0.760966758681334,-1.9611035676506433e-05,1.0,0.007968394829553152,1.177304028964693e-09,0.015000533526580173,0.7609329084969172,1,1
1.3409999999999078,close,-1.3620933929167511e-11,7.156267403480664e-10,0.02999986960646327,-4.0622025514784665e-11,1.0822754212013499e-11,0.09996826435475083,-2.320719550541004e-13,7.776593420669442e-10,-0.06996839474828756,4.466086785069379e-11,5.991335965385264e-09,3.249513376029476e-08,5.387804308456711e-07,0.784796265953138,0.0,0.7689297237647391,2.3427406805824237e-05,1.0,0.007968394746456175,1.194772543775447e-09,0.015000537904709593,0.7688951186996036,0.768928323976064,-1.969327985340828e-05,1.0,0.007968394829755938,1.1947703687664386e-09,0.015000539494291398,0.7688937466734487,1,1
1.3414999999999078,close,-1.3932569765065131e-11,7.186194638736928e-10,0.02999986960648585,-4.093855413888307e-11,1.1066332713894493e-11,0.0999682643545712,-2.49700438400032e-13,7.807061471864152e-10,-0.06996839474808536,4.516151182141826e-11,6.017980021765076e-09,3.258249518026344e-08,5.447579709044024e-07,0.784796249170246,0.0,0.776871258689186,2.3526787773723524e-05,1.0,0.007968394746320363,1.2123184420804727e-09,0.015000543878697217,0.7768360524233682,0.7768698526631687,-1.977588474921742e-05,1.0,0.00796839482996044,1.2123162479572484e-09,0.015000545474595783,0.776834674636353,1,1
1.3419999999999077,close,-1.4245697275888692e-11,7.216253873331302e-10,0.029999869606508658,-4.125557967797042e-11,1.1298424987003717e-11,0.09996826435439093,-2.6738694277378727e-13,7.837803186963612e-10,-0.06996839474788227,4.5619531554669805e-11,6.044549600241559e-09,3.267281295963769e-08,5.507437998666245e-07,0.7847962323179752,0.0,0.7847927511766519,2.3626601813532358e-05,1.0,0.00796839474618315,1.229946288060684e-09,0.01500054986095559,0.7847570506384027,0.7847913389241165,-1.9858852310844123e-05,1.0,0.007968394830166613,1.2299440747441603e-09,0.015000551463215205,0.7847556670539415,1,1
1.3424999999999077,close,-1.4560367952632822e-11,7.24644481874501e-10,0.029999869606531678,-4.157324676726503e-11,1.1519697862196942e-11,0.09996826435421,-2.851317033703208e-13,7.868809818397681e-10,-0.06996839474767833,4.6041347608977714e-11,6.07107220710142e-09,3.2765739458517433e-08,5.567342994001849e-07,0.7847962153955954,0.0,0.7926941939540246,2.372685072635772e-05,1.0,0.007968394746044691,1.247658221179296e-09,0.015000555847865603,0.7926580895657516,0.7926927754807263,-1.9942183780353674e-05,1.0,0.00796839483037438,1.2476559885782682e-09,0.01500055745653047,0.7926567001497933,1,1
1.3429999999999076,close,-1.4876628529940584e-11,7.276767306831305e-10,0.029999869606554895,-4.1891684548501415e-11,1.1730789505619522e-11,0.09996826435402836,-3.029349615907295e-13,7.90007327547796e-10,-0.06996839474747346,4.643230778987373e-11,6.097570854035597e-09,3.2860988921834706e-08,5.627264083236159e-07,0.7847961984014371,0.0,0.800575578537403,2.3827537599871426e-05,1.0,0.007968394745905067,1.2654561537661747e-09,0.015000561836365422,0.8005391467664165,0.8005741538461847,-2.0025880704605976e-05,1.0,0.007968394830583696,1.2654539017810808e-09,0.01500056345147955,0.8005377514869636,1,1
