time_s,phase,cube_x_m,cube_y_m,cube_z_m,gripper_x_m,gripper_y_m,gripper_z_m,relative_x_m,relative_y_m,relative_z_m,cube_vz_mps,cube_speed_mps,cube_angular_speed_radps,penetration_m,table_normal_N,palm_normal_N,left_normal_N,left_vertical_N,left_side_normal_min,left_tip_above_cube_bottom_m,left_normal_vertical_N,left_q_m,left_actuator_N,right_normal_N,right_vertical_N,right_side_normal_min,right_tip_above_cube_bottom_m,right_normal_vertical_N,right_q_m,right_actuator_N,left_effective,right_effective
0.005500000000000001,settle,0.0,0.0,0.029998003092968243,0.0,0.0,0.09999023164115821,0.0,0.0,-0.06999222854818997,0.00046804925528832445,0.00046804925528832445,0.0,1.9969070317558957e-06,0.7754857538954041,0.0,0.0,0.0,1.0,0.00799222854818996,0.0,0.0,0.0,0.0,0.0,1.0,0.00799222854818996,0.0,0.0,0.0,0,0
0.006000000000000002,settle,0.0,0.0,0.02999820801057681,0.0,0.0,0.09998912682984736,0.0,0.0,-0.06999091881927055,0.00040983521713459963,0.00040983521713459963,0.0,1.791989423190199e-06,0.77620791255519,0.0,0.0,0.0,1.0,0.00799091881927054,0.0,0.0,0.0,0.0,0.0,1.0,0.00799091881927054,0.0,0.0,0.0,0,0
0.006500000000000002,settle,0.0,0.0,0.029998386077912113,0.0,0.0,0.09998804344859233,0.0,0.0,-0.06998965737068022,0.0003561346706045365,0.0003561346706045365,0.0,1.613922087886216e-06,0.7770838387544885,0.0,0.0,0.0,1.0,0.00798965737068021,0.0,0.0,0.0,0.0,0.0,1.0,0.00798965737068021,0.0,0.0,0.0,0,0
0.007000000000000003,settle,0.0,0.0,0.029998540032243524,0.0,0.0,0.09998698707795484,0.0,0.0,-0.0699884470457113,0.0003079086628200893,0.0003079086628200893,0.0,1.459967756474445e-06,0.7779845047990628,0.0,0.0,0.0,1.0,0.007988447045711305,0.0,0.0,0.0,0.0,0.0,1.0,0.007988447045711305,0.0,0.0,0.0,0,0
0.007500000000000003,settle,0.0,0.0,0.02999867268815243,0.0,0.0,0.09998596202012423,0.0,0.0,-0.0699872893319718,0.0002653118178142314,0.0002653118178142314,0.0,1.327311847567486e-06,0.778843723121577,0.0,0.0,0.0,1.0,0.007987289331971795,0.0,0.0,0.0,0.0,0.0,1.0,0.007987289331971795,0.0,0.0,0.0,0,0
0.008000000000000004,settle,0.0,0.0,0.029998786730696093,0.0,0.0,0.0999849714991618,0.0,0.0,-0.06998618476846571,0.00022808508732408738,0.00022808508732408738,0.0,1.2132693039054732e-06,0.7796307785818857,0.0,0.0,0.0,1.0,0.007986184768465701,0.0,0.0,0.0,0.0,0.0,1.0,0.007986184768465701,0.0,0.0,0.0,0,0
0.008500000000000004,settle,0.0,0.0,0.029998884619422825,0.0,0.0,0.09998401783343254,0.0,0.0,-0.06998513321400972,0.00019577745346087254,0.00019577745346087254,0.0,1.1153805771733916e-06,0.780334582301897,0.0,0.0,0.0,1.0,0.007985133214009708,0.0,0.0,0.0,0.0,0.0,1.0,0.007985133214009708,0.0,0.0,0.0,0,0
0.009000000000000005,settle,0.0,0.0,0.02999896855371925,0.0,0.0,0.09998310258388995,0.0,0.0,-0.0699841340301707,0.00016786859284772848,0.00016786859284772848,0.0,1.0314462807504976e-06,0.780954551155513,0.0,0.0,0.0,1.0,0.0079841340301707,0.0,0.0,0.0,0.0,0.0,1.0,0.0079841340301707,0.0,0.0,0.0,0,0
0.009500000000000005,settle,0.0,0.0,0.029999040470988034,0.0,0.0,0.0999822266814085,0.0,0.0,-0.06998318621042048,0.00014383453756968467,0.00014383453756968467,0.0,9.595290119644717e-07,0.7814954055823891,0.0,0.0,0.0,1.0,0.007983186210420466,0.0,0.0,0.0,0.0,0.0,1.0,0.007983186210420466,0.0,0.0,0.0,0,0
0.010000000000000005,settle,0.0,0.0,0.029999102061399264,0.0,0.0,0.09998139053594704,0.0,0.0,-0.06998228847454778,0.00012318082245961595,0.00012318082245961595,0.0,8.979386007350321e-07,0.7819642435333569,0.0,0.0,0.0,1.0,0.00798228847454777,0.0,0.0,0.0,0.0,0.0,1.0,0.00798228847454777,0.0,0.0,0.0,0,0
0.010500000000000006,settle,0.0,0.0,0.029999154790071536,0.0,0.0,0.0999805941299677,0.0,0.0,-0.06998143933989616,0.00010545734454309635,0.00010545734454309635,0.0,8.452099284628201e-07,0.7823689308728913,0.0,0.0,0.0,1.0,0.007981439339896153,0.0,0.0,0.0,0.0,0.0,1.0,0.007981439339896153,0.0,0.0,0.0,0,0
0.011000000000000006,settle,0.0,0.0,0.029999199921652786,0.0,0.0,0.09997983709822116,0.0,0.0,-0.06998063717656837,9.02631624986665e-05,9.02631624986665e-05,0.0,8.000783472128514e-07,0.7827172482399786,0.0,0.0,0.0,1.0,0.007980637176568363,0.0,0.0,0.0,0.0,0.0,1.0,0.007980637176568363,0.0,0.0,0.0,0,0
0.011500000000000007,settle,0.0,0.0,0.029999238544634786,0.0,0.0,0.09997911879573586,0.0,0.0,-0.06997988025110108,7.724596399853223e-05,7.724596399853223e-05,0.0,7.614553652127154e-07,0.7830164682900912,0.0,0.0,0.0,1.0,0.007979880251101065,0.0,0.0,0.0,0.0,0.0,1.0,0.007979880251101065,0.0,0.0,0.0,0,0
0.012000000000000007,settle,0.0,0.0,0.029999271594080192,0.0,0.0,0.09997843835560978,0.0,0.0,-0.06997916676152958,6.609889081160185e-05,6.609889081160185e-05,0.0,7.28405919806635e-07,0.7832731740549571,0.0,0.0,0.0,1.0,0.007979166761529582,0.0,0.0,0.0,0.0,0.0,1.0,0.007979166761529582,0.0,0.0,0.0,0,0
0.012500000000000008,settle,0.0,0.0,0.029999299872194518,0.0,0.0,0.09997779473799547,0.0,0.0,-0.06997849486580095,5.6556228655083466e-05,5.6556228655083466e-05,0.0,7.00127805480788e-07,0.7834932090851796,0.0,0.0,0.0,1.0,0.00797849486580094,0.0,0.0,0.0,0.0,0.0,1.0,0.00797849486580094,0.0,0.0,0.0,0,0
0.013000000000000008,settle,0.0,0.0,0.029999324066587237,0.0,0.0,0.09997718677148726,0.0,0.0,-0.06997786270490003,4.8388785437455694e-05,4.8388785437455694e-05,0.0,6.759334127623418e-07,0.783681696663781,0.0,0.0,0.0,1.0,0.007977862704900016,0.0,0.0,0.0,0.0,0.0,1.0,0.007977862704900016,0.0,0.0,0.0,0,0
0.013500000000000009,settle,0.0,0.0,0.029999344766282028,0.0,0.0,0.0999766131879611,0.0,0.0,-0.06997726842167906,4.139938958608635e-05,4.139938958608635e-05,0.0,6.552337179707712e-07,0.7838430925106542,0.0,0.0,0.0,1.0,0.007977268421679062,0.0,0.0,0.0,0.0,0.0,1.0,0.007977268421679062,0.0,0.0,0.0,0,0
0.014000000000000009,settle,0.0,0.0,0.029999362475640917,0.0,0.0,0.09997607265177957,0.0,0.0,-0.06997671017613866,3.541871777767479e-05,3.541871777767479e-05,0.0,6.375243590817092e-07,0.7839812511306282,0.0,0.0,0.0,1.0,0.00797671017613865,0.0,0.0,0.0,0.0,0.0,1.0,0.00797671017613865,0.0,0.0,0.0,0,0
0.01450000000000001,settle,0.0,0.0,0.029999377626409588,0.0,0.0,0.09997556378415401,0.0,0.0,-0.06997618615774442,3.030153734410084e-05,3.030153734410084e-05,0.0,6.22373590410813e-07,0.7840994950374202,0.0,0.0,0.0,1.0,0.007976186157744414,0.0,0.0,0.0,0.0,0.0,1.0,0.007976186157744414,0.0,0.0,0.0,0,0
0.01500000000000001,settle,0.0,0.0,0.029999390588100253,0.0,0.0,0.09997508518335092,0.0,0.0,-0.06997569459525067,2.592338132797649e-05,2.592338132797649e-05,0.0,6.094118997455877e-07,0.7842006812796809,0.0,0.0,0.0,1.0,0.007975694595250663,0.0,0.0,0.0,0.0,0.0,1.0,0.007975694595250663,0.0,0.0,0.0,0,0
0.01550000000000001,settle,0.0,0.0,0.029999401676919918,0.0,0.0,0.09997463544133858,0.0,0.0,-0.06997523376441867,2.2177639325981784e-05,2.2177639325981784e-05,0.0,5.983230800810091e-07,0.784287262637039,0.0,0.0,0.0,1.0,0.007975233764418659,0.0,0.0,0.0,0.0,0.0,1.0,0.007975233764418659,0.0,0.0,0.0,0,0
0.01600000000000001,settle,0.0,0.0,0.02999941116343532,0.0,0.0,0.09997421315738962,0.0,0.0,-0.0699748019939543,1.8973030807474965e-05,1.8973030807474965e-05,0.0,5.888365646779248e-07,0.7843613424830603,0.0,0.0,0.0,1.0,0.007974801993954294,0.0,0.0,0.0,0.0,0.0,1.0,0.007974801993954294,0.0,0.0,0.0,0,0
0.01650000000000001,settle,0.0,0.0,0.029999419279145983,0.0,0.0,0.09997381694908675,0.0,0.0,-0.06997439766994076,1.62314213266017e-05,1.62314213266017e-05,0.0,5.80720854015393e-07,0.7844247231919463,0.0,0.0,0.0,1.0,0.007974397669940757,0.0,0.0,0.0,0.0,0.0,1.0,0.007974397669940757,0.0,0.0,0.0,0,0
0.01700000000000001,settle,0.0,0.0,0.029999426222116623,0.0,0.0,0.0999734454611179,0.0,0.0,-0.06997401923900128,1.3885941276265982e-05,1.3885941276265982e-05,0.0,5.737778833760088e-07,0.7844789484130963,0.0,0.0,0.0,1.0,0.007974019239001272,0.0,0.0,0.0,0.0,0.0,1.0,0.007974019239001272,0.0,0.0,0.0,0,0
0.017500000000000012,settle,0.0,0.0,0.02999943216180105,0.0,0.0,0.09997309737219491,0.0,0.0,-0.06997366521039386,1.1879368858117453e-05,1.1879368858117453e-05,0.0,5.678381989476788e-07,0.7845253397424035,0.0,0.0,0.0,1.0,0.007973665210393853,0.0,0.0,0.0,0.0,0.0,1.0,0.007973665210393853,0.0,0.0,0.0,0,0
0.018000000000000013,settle,0.0,0.0,0.029999437243172174,0.0,0.0,0.09997277140038391,0.0,0.0,-0.06997333415721174,1.0162742248138747e-05,1.0162742248138747e-05,0.0,5.627568278251949e-07,0.7845650283903746,0.0,0.0,0.0,1.0,0.007973334157211728,0.0,0.0,0.0,0.0,0.0,1.0,0.007973334157211728,0.0,0.0,0.0,0,0
0.018500000000000013,settle,0.0,0.0,0.02999944159025702,0.0,0.0,0.09997246630709625,0.0,0.0,-0.06997302471683922,8.694169687979439e-06,8.694169687979439e-06,0.0,5.584097429803259e-07,0.784598982448141,0.0,0.0,0.0,1.0,0.007973024716839222,0.0,0.0,0.0,0.0,0.0,1.0,0.007973024716839222,0.0,0.0,0.0,0,0
0.019000000000000013,settle,0.0,0.0,0.02999944530916201,0.0,0.0,0.09997218089995401,0.0,0.0,-0.06997273559079199,7.437809988860164e-06,7.437809988860164e-06,0.0,5.546908379873428e-07,0.7846280303152996,0.0,0.0,0.0,1.0,0.00797273559079199,0.0,0.0,0.0,0.0,0.0,1.0,0.00797273559079199,0.0,0.0,0.0,0,0
